Revere,MA,42.40843,-71.01199,51755
Rialto,CA,34.1064,-117.37032,99171
Richardson,TX,32.94818,-96.72972,99223
Richmond,CA,37.93576,-122.34775,103701
Richmond,VA,37.55376,-77.46026,204214
Rio Rancho,NM,35.23338,-106.66447,87521
Riverside,CA,33.95335,-117.39616,303871
Riverview,FL,27.86614,-82.32648,71050
Roanoke,VA,37.27097,-79.94143,97032
Rochester Hills,MI,42.65837,-83.14993,70995
Rochester,MN,44.02163,-92.4699,106769
Rochester,NY,43.15478,-77.61556,210565
Rockford,IL,42.27113,-89.094,152871
Rock Hill,SC,34.92487,-81.02508,66154
Rocklin,CA,38.79073,-121.23578,56974
Rockville,MD,39.084,-77.15276,61209
Rocky Mount,NC,35.93821,-77.79053,57477
Rogers,AR,36.33202,-94.11854,55964
Rosemead,CA,34.08057,-118.07285,53764
Roseville,CA,38.75212,-121.28801,118788
Roswell,GA,34.02316,-84.36159,88346
Round Rock,TX,30.50826,-97.6789,99887
Rowlett,TX,32.9029,-96.56388,56199
Royal Oak,MI,42.48948,-83.14465,57236
Sacramento,CA,38.58157,-121.4944,466488
Saginaw,MI,43.41947,-83.95081,51508
Saint Charles,MO,38.78394,-90.48123,65794
Saint Clair Shores,MI,42.49698,-82.88881,59715
Saint Cloud,MN,45.5608,-94.16249,65842
Saint George,UT,37.10415,-113.58412,72897
Saint Joseph,MO,39.76861,-94.84663,76780
Saint Paul,MN,44.94441,-93.09327,285068
Saint Petersburg,FL,27.77086,-82.67927,244769
Saint Peters,MO,38.80033,-90.62651,52575
Salem,OR,44.9429,-123.0351,154637
Salinas,CA,36.67774,-121.6555,150441
Salt Lake City,UT,40.76078,-111.89105,186440
San Angelo,TX,31.46377,-100.43704,93200
San Antonio,TX,29.42412,-98.49363,1327407
San Bernardino,CA,34.10834,-117.28977,209924
San Clemente,CA,33.42697,-117.61199,63522
San Diego,CA,32.71533,-117.15726,1307402
Sandy City,UT,40.57204,-111.86056,87461
Sandy Hills,UT,40.58106,-111.85077,89575
Sandy Springs,GA,33.92427,-84.37854,93853
Sanford,FL,28.80055,-81.27312,53570
San Francisco,CA,37.77493,-122.41942,805235
San Jose,CA,37.33939,-121.89496,945942
San Leandro,CA,37.72493,-122.15608,84950
San Marcos,CA,33.14337,-117.16614,83781
San Mateo,CA,37.56299,-122.32553,97207
San Pedro,CA,33.73585,-118.29229,78405
San Rafael,CA,37.97353,-122.53109,57713
San Ramon,CA,37.77993,-121.97802,72148
Santa Ana,CA,33.74557,-117.86783,324528
Santa Barbara,CA,34.42083,-119.69819,88410
Santa Clara,CA,37.35411,-121.95524,116468
Santa Clarita,CA,34.39166,-118.54259,176320
Santa Cruz,CA,36.97412,-122.0308,59946
Santa Fe,NM,35.68698,-105.9378,67947
Santa Maria,CA,34.95303,-120.43572,99553
Santa Monica,CA,34.01945,-118.49119,89736
San Tan Valley,AZ,33.1911,-111.528,81321
Santa Rosa,CA,38.44047,-122.71443,167815
Santee,CA,32.83838,-116.97392,53413
Sarasota,FL,27.33643,-82.53065,51917
Savannah,GA,32.08354,-81.09983,136286
Schaumburg,IL,42.03336,-88.08341,74227
Schenectady,NY,42.81424,-73.93957,66135
Scottsdale,AZ,33.50921,-111.89903,217385
Scranton,PA,41.40897,-75.66241,76089
Seattle,WA,47.60621,-122.33207,608660
Shawnee,KS,39.04167,-94.72024,62209
Shelby,MI,42.67087,-83.03298,74099
Sherman Oaks,CA,34.15112,-118.44925,52677
Shoreline,WA,47.75565,-122.34152,53007
Shreveport,LA,32.52515,-93.75018,199311
Silver Spring,MD,38.99067,-77.02609,71452
Simi Valley,CA,34.26945,-118.78148,124237
Sioux City,IA,42.49999,-96.40031,82684
Sioux Falls,SD,43.54997,-96.70033,153888
Skokie,IL,42.03336,-87.73339,64784
Smyrna,GA,33.88399,-84.51438,51271
Somerville,MA,42.3876,-71.0995,75754
South Bend,IN,41.68338,-86.25001,101168
South Boston,MA,42.33343,-71.04949,571281
Southfield,MI,42.47337,-83.22187,71739
South Gate,CA,33.95474,-118.21202,94396
South Hill,WA,47.14121,-122.27012,52431
South Jordan,UT,40.56217,-111.92966,50418
South Peabody,MA,42.50982,-70.94949,50293
South San Francisco,CA,37.65466,-122.40775,63632
South Suffolk,VA,36.71709,-76.59023,80690
South Vineland,NJ,39.44595,-75.02879,58122
South Whittier,CA,33.96085,-118.04173,57156
Sparks,NV,39.53491,-119.75269,90264
Spokane Valley,WA,47.67323,-117.23937,89755
Spokane,WA,47.65966,-117.42908,208916
Springdale,AR,36.18674,-94.12881,69797
Springfield,IL,39.80172,-89.64371,116250
Springfield,MA,42.10148,-72.58981,153060
Springfield,MO,37.21533,-93.29824,159498
Springfield,OH,39.92423,-83.80882,60608
Springfield,OR,44.04624,-123.02203,59403
Spring Hill,FL,28.47688,-82.52546,98621
Spring,TX,30.07994,-95.41716,54298
Spring Valley,NV,36.10803,-115.245,178395
Stamford,CT,41.05343,-73.53873,122643
Staten Island,NY,40.56233,-74.13986,468730
Sterling Heights,MI,42.58031,-83.0302,129699
St. Louis,MO,38.62727,-90.19789,319294
Stockton,CA,37.9577,-121.29078,291707
Stratford,CT,41.18454,-73.13317,51384
Suffolk,VA,36.72821,-76.58356,84585
Sugar Land,TX,29.61968,-95.63495,78817
Sunnyvale,CA,37.36883,-122.03635,140081
Sunrise,FL,26.15767,-80.28611,84439
Sunrise Manor,NV,36.21108,-115.07306,189372
Surprise,AZ,33.63059,-112.33322,117517
Syracuse,NY,43.04812,-76.14742,145170
Tacoma,WA,47.25288,-122.44429,198397
Tallahassee,FL,30.43826,-84.28073,181376
Tamarac,FL,26.21286,-80.24977,60427
Tamiami,FL,25.75871,-80.39839,55271
Tampa,FL,27.94752,-82.45843,335709
Taunton,MA,41.9001,-71.08977,55874
Taylor,MI,42.24087,-83.26965,63131
Taylorsville,UT,40.66772,-111.93883,58652
Temecula,CA,33.49364,-117.14836,100097
Tempe,AZ,33.41477,-111.90931,161719
Tempe Junction,AZ,33.41421,-111.94348,158368
Temple,TX,31.09823,-97.34278,66102
Terre Haute,IN,39.4667,-87.41391,60785
The Hammocks,FL,25.67149,-80.4445,51003
The Villages,FL,28.93408,-81.95994,51442
The Woodlands,TX,30.15799,-95.48938,93847
Thornton,CO,39.86804,-104.97192,118772
Thousand Oaks,CA,34.17056,-118.83759,126683
Tinley Park,IL,41.57337,-87.78449,56703
Toledo,OH,41.66394,-83.55521,287208
Toms River,NJ,39.95373,-74.19792,88791
Tonawanda,NY,42.98499,-78.87798,58144
Topeka,KS,39.04833,-95.67804,127473
Torrance,CA,33.83585,-118.34063,145438
Town 'n' Country,FL,28.01057,-82.57732,78442
Towson,MD,39.4015,-76.60191,55197
Tracy,CA,37.73965,-121.42522,82922
Trenton,NJ,40.21705,-74.74294,84913
Troy,MI,42.60559,-83.14993,80980
Troy,NY,42.72841,-73.69179,50129
Tucson,AZ,32.22174,-110.92648,520116
Tulare,CA,36.20773,-119.34734,59278
Tulsa,OK,36.15398,-95.99278,391906
Turlock,CA,37.49466,-120.84659,68549
Tuscaloosa,AL,33.20984,-87.56917,90468
Tustin,CA,33.74585,-117.82617,75540
Tyler,TX,32.35126,-95.30106,96900
Union City,CA,37.59577,-122.01913,69516
Union City,NJ,40.77955,-74.02375,66455
Union,NJ,40.6976,-74.2632,56771
Universal City,CA,34.1389,-118.35341,105000
Upland,CA,34.09751,-117.64839,73732
Utica,NY,43.1009,-75.23266,62235
Vacaville,CA,38.35658,-121.98774,92428
Valdosta,GA,30.8327,-83.27849,54518
Valencia,CA,34.44361,-118.60953,148456
Vallejo,CA,38.10409,-122.25664,115942
Vancouver,WA,45.63873,-122.66149,161791
Van Nuys,CA,34.18667,-118.44897,136443
Ventura,CA,34.27834,-119.29317,96769
Victoria,TX,28.80527,-97.0036,62592
Victorville,CA,34.53611,-117.29116,115903
Vineland,NJ,39.48623,-75.02573,60724
Virginia Beach,VA,36.85293,-75.97798,437994
Visalia,CA,36.33023,-119.29206,124442
Vista,CA,33.20004,-117.24254,93834
Waco,TX,31.54933,-97.14667,124805
Waldorf,MD,38.62456,-76.93914,67752
Walnut Creek,CA,37.90631,-122.06496,64173
Waltham,MA,42.37649,-71.23561,60632
Warner Robins,GA,32.62098,-83.5999,66588
Warren,MI,42.47754,-83.0277,134056
Warwick,RI,41.7001,-71.41617,82672
Washington D. C.,DC,38.89511,-77.03637,601723
Waterbury,CT,41.55815,-73.0515,110366
Waterford,MI,42.70225,-83.40272,75737
Waterloo,IA,42.49276,-92.34296,68406
Watsonville,CA,36.91023,-121.75689,51199
Waukegan,IL,42.36363,-87.84479,89078
Waukesha,WI,43.01168,-88.23148,70718
Wayne,NJ,40.92538,-74.27654,57915
Wellington,FL,26.65868,-80.24144,56508
West Albany,NY,42.68313,-73.77845,93794
West Allis,WI,43.01668,-88.00703,60411
West Bloomfield Township,MI,42.56891,-83.38356,64690
West Coon Rapids,MN,45.15969,-93.34967,62528
West Covina,CA,34.06862,-117.93895,106098
West Des Moines,IA,41.57199,-93.74531,56609
West Gulfport,MS,30.40409,-89.0942,71329
West Hartford,CT,41.76204,-72.74204,63268
West Haven,CT,41.27065,-72.94705,55564
West Jordan,UT,40.60967,-111.9391,103712
Westland,MI,42.3242,-83.40021,84094
West Lynchburg,VA,37.4032,-79.17808,65517
Westminster,CA,33.75918,-118.00673,89701
Westminster,CO,39.83665,-105.0372,106114
Weston,FL,26.10037,-80.39977,65333
West Palm Beach,FL,26.71534,-80.05337,99919
West Raleigh,NC,35.78682,-78.66389,338759
West Valley City,UT,40.69161,-112.00105,129480
Weymouth,MA,42.22093,-70.93977,54395
Wheaton,IL,41.86614,-88.10701,52894
White Plains,NY,41.03399,-73.76291,56853
Whittier,CA,33.97918,-118.03284,85331
Wichita Falls,TX,33.91371,-98.49339,104553
Wichita,KS,37.69224,-97.33754,382368
Wilmington,DE,39.74595,-75.54659,70851
Wilmington,NC,34.22573,-77.94471,106476
Winston-Salem,NC,36.09986,-80.24422,229617
Woodbury,MN,44.92386,-92.95938,61961
Woodland,CA,38.67852,-121.7733,55468
Woodland Hills,CA,34.16834,-118.60592,70000
Worcester,MA,42.26259,-71.80229,181045
Wyoming,MI,42.91336,-85.70531,72125
Yakima,WA,46.60207,-120.5059,91067
Yonkers,NY,40.93121,-73.89875,195976
Yorba Linda,CA,33.88863,-117.81311,64234
Youngstown,OH,41.09978,-80.64952,66982
Yuba City,CA,39.14045,-121.61691,64925
Yucaipa,CA,34.03362,-117.04309,51367
Yuma,AZ,32.72532,-114.6244,93064
